tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt0084805,movie,Tootsie,Tootsie,0,1982,\N,116,"Comedy,Drama,Romance",7.4,104972.0
tt0215129,movie,Road Trip,Road Trip,0,2000,\N,93,Comedy,6.5,167601.0
tt1504320,movie,The King's Speech,The King's Speech,0,2010,\N,118,"Biography,Drama,History",8.0,670201.0
tt1298650,movie,Pirates of the Caribbean: On Stranger Tides,Pirates of the Caribbean: On Stranger Tides,0,2011,\N,137,"Action,Adventure,Fantasy",6.6,512405.0
tt2481498,movie,"Extremely Wicked, Shockingly Evil and Vile","Extremely Wicked, Shockingly Evil and Vile",0,2019,\N,110,"Biography,Crime,Drama",6.7,91098.0
tt0145487,movie,Spider-Man,Spider-Man,0,2002,\N,121,"Action,Adventure,Sci-Fi",7.4,793114.0
tt11032374,movie,Demon Slayer the Movie: Mugen Train,Kimetsu no Yaiba: Mugen Ressha-Hen,0,2020,\N,117,"Action,Adventure,Animation",8.2,51816.0
tt1355631,movie,The Infiltrator,The Infiltrator,0,2016,\N,127,"Biography,Crime,Drama",7.0,73139.0
tt1512235,movie,Super,Super,0,2010,\N,96,"Action,Comedy,Crime",6.7,79388.0
tt0131857,movie,BASEketball,BASEketball,0,1998,\N,103,"Comedy,Sport",6.5,61429.0
tt0385752,movie,The Golden Compass,The Golden Compass,0,2007,\N,113,"Adventure,Family,Fantasy",6.1,186451.0
tt2191701,movie,Grown Ups 2,Grown Ups 2,0,2013,\N,101,Comedy,5.3,151545.0
tt0318649,movie,Sahara,Sahara,0,2005,\N,124,"Action,Adventure,Comedy",6.0,97381.0
tt1379182,movie,Dogtooth,Kynodontas,0,2009,\N,97,"Drama,Thriller",7.2,93558.0
tt0109506,movie,The Crow,The Crow,0,1994,\N,102,"Action,Crime,Drama",7.5,179305.0
tt6791096,movie,I Feel Pretty,I Feel Pretty,0,2018,\N,110,"Comedy,Romance",5.6,53219.0
tt0327679,movie,Ella Enchanted,Ella Enchanted,0,2004,\N,96,"Comedy,Family,Fantasy",6.3,67422.0
tt0498399,movie,We Own the Night,We Own the Night,0,2007,\N,117,"Action,Crime,Drama",6.8,88344.0
tt0454848,movie,Inside Man,Inside Man,0,2006,\N,129,"Crime,Drama,Mystery",7.6,365626.0
tt0274558,movie,The Hours,The Hours,0,2002,\N,110,"Drama,Romance",7.5,130493.0
tt1279935,movie,Date Night,Date Night,0,2010,\N,88,"Comedy,Crime,Romance",6.3,161198.0
tt0480249,movie,I Am Legend,I Am Legend,0,2007,\N,101,"Action,Drama,Sci-Fi",7.2,737379.0
tt4154664,movie,Captain Marvel,Captain Marvel,0,2019,\N,123,"Action,Adventure,Sci-Fi",6.8,530362.0
tt0356618,movie,The Forgotten,The Forgotten,0,2004,\N,91,"Drama,Mystery,Sci-Fi",5.8,65771.0
tt0120902,movie,The X Files,The X Files,0,1998,\N,121,"Drama,Mystery,Sci-Fi",7.0,105125.0
tt0054698,movie,Breakfast at Tiffany's,Breakfast at Tiffany's,0,1961,\N,115,"Comedy,Drama,Romance",7.6,177049.0
tt1592873,movie,LOL,LOL,0,2012,\N,97,"Comedy,Drama,Romance",4.3,55803.0
tt5886046,movie,Escape Room,Escape Room,0,2019,\N,99,"Action,Adventure,Horror",6.4,116775.0
tt1327194,movie,The Lucky One,The Lucky One,0,2012,\N,101,"Drama,Mystery,Romance",6.4,107368.0
tt1758692,movie,Like Crazy,Like Crazy,0,2011,\N,86,"Drama,Romance",6.6,61436.0
tt0834001,movie,Underworld: Rise of the Lycans,Underworld: Rise of the Lycans,0,2009,\N,92,"Action,Fantasy,Thriller",6.5,158458.0
tt0121164,movie,Corpse Bride,Corpse Bride,0,2005,\N,77,"Animation,Drama,Family",7.3,264439.0
tt0155267,movie,The Thomas Crown Affair,The Thomas Crown Affair,0,1999,\N,113,"Crime,Romance,Thriller",6.8,92566.0
tt0780521,movie,The Princess and the Frog,The Princess and the Frog,0,2009,\N,97,"Adventure,Animation,Comedy",7.1,139364.0
tt1216492,movie,Leap Year,Leap Year,0,2010,\N,100,"Comedy,Romance",6.4,102860.0
tt0465234,movie,National Treasure: Book of Secrets,National Treasure: Book of Secrets,0,2007,\N,124,"Action,Adventure,Mystery",6.5,232884.0
tt1130080,movie,The Informant!,The Informant!,0,2009,\N,108,"Biography,Comedy,Crime",6.5,65124.0
tt1711425,movie,21 & Over,21 & Over,0,2013,\N,93,Comedy,5.8,74227.0
tt0245844,movie,The Count of Monte Cristo,The Count of Monte Cristo,0,2002,\N,131,"Action,Adventure,Drama",7.7,136306.0
tt1172570,movie,Bronson,Bronson,0,2008,\N,92,"Action,Biography,Crime",7.0,129224.0
tt1502407,movie,Halloween,Halloween,0,2018,\N,106,"Crime,Horror,Thriller",6.5,145119.0
tt0091530,movie,The Mission,The Mission,0,1986,\N,125,"Adventure,Drama,History",7.4,60640.0
tt0947810,movie,Green Zone,Green Zone,0,2010,\N,115,"Action,Drama,Thriller",6.8,136404.0
tt0268995,movie,The Majestic,The Majestic,0,2001,\N,152,"Drama,Romance",6.9,54491.0
tt0089927,movie,Rocky IV,Rocky IV,0,1985,\N,91,"Drama,Sport",6.8,201061.0
tt1024255,movie,Wild Child,Wild Child,0,2008,\N,98,"Comedy,Drama,Romance",6.0,55734.0
tt1778304,movie,Paranormal Activity 3,Paranormal Activity 3,0,2011,\N,83,"Horror,Mystery",5.8,94227.0
tt0118998,movie,Doctor Dolittle,Doctor Dolittle,0,1998,\N,85,"Comedy,Family,Fantasy",5.4,96421.0
tt0078748,movie,Alien,Alien,0,1979,\N,117,"Horror,Sci-Fi",8.5,851895.0
tt0070909,movie,Westworld,Westworld,0,1973,\N,88,"Action,Sci-Fi,Thriller",6.9,56987.0
tt0093437,movie,The Lost Boys,The Lost Boys,0,1987,\N,97,"Comedy,Horror",7.2,138389.0
tt4846340,movie,Hidden Figures,Hidden Figures,0,2016,\N,127,"Biography,Drama,History",7.8,222056.0
tt0348836,movie,Gothika,Gothika,0,2003,\N,98,"Horror,Mystery,Thriller",5.8,112088.0
tt3011894,movie,Wild Tales,Relatos salvajes,0,2014,\N,122,"Comedy,Drama,Thriller",8.1,193351.0
tt0112883,movie,Don Juan DeMarco,Don Juan DeMarco,0,1994,\N,97,"Comedy,Drama,Romance",6.7,50441.0
tt4680182,movie,Colossal,Colossal,0,2016,\N,109,"Comedy,Drama,Fantasy",6.2,63823.0
tt0120762,movie,Mulan,Mulan,0,1998,\N,88,"Adventure,Animation,Comedy",7.6,279064.0
tt0274166,movie,Johnny English,Johnny English,0,2003,\N,89,"Action,Adventure,Comedy",6.2,157818.0
tt0250223,movie,Asterix & Obelix: Mission Cleopatra,Astérix & Obélix: Mission Cléopâtre,0,2002,\N,107,"Adventure,Comedy,Family",6.6,52277.0
tt0044079,movie,Strangers on a Train,Strangers on a Train,0,1951,\N,101,"Crime,Drama,Film-Noir",7.9,132069.0
tt2222042,movie,Love and Monsters,Love and Monsters,0,2020,\N,109,"Action,Adventure,Comedy",6.9,120270.0
tt0163187,movie,Runaway Bride,Runaway Bride,0,1999,\N,116,"Comedy,Romance",5.5,97831.0
tt6806448,movie,Fast & Furious Presents: Hobbs & Shaw,Fast & Furious Presents: Hobbs & Shaw,0,2019,\N,137,"Action,Adventure,Thriller",6.5,204985.0
tt1234719,movie,Red Dawn,Red Dawn,0,2012,\N,93,"Action,Drama",5.3,76621.0
tt0098635,movie,When Harry Met Sally...,When Harry Met Sally...,0,1989,\N,95,"Comedy,Drama,Romance",7.7,212764.0
tt1300851,movie,The Boondock Saints II: All Saints Day,The Boondock Saints II: All Saints Day,0,2009,\N,118,"Action,Thriller",6.2,64077.0
tt0472399,movie,The Mechanic,The Mechanic,0,2011,\N,93,"Action,Crime,Thriller",6.5,159211.0
tt0468492,movie,The Host,Gwoemul,0,2006,\N,120,"Action,Drama,Horror",7.1,118703.0
tt1313092,movie,Animal Kingdom,Animal Kingdom,0,2010,\N,113,"Crime,Drama",7.3,57199.0
tt0106519,movie,Carlito's Way,Carlito's Way,0,1993,\N,144,"Crime,Drama,Thriller",7.9,214073.0
tt2017038,movie,All Is Lost,All Is Lost,0,2013,\N,106,"Action,Adventure,Drama",6.9,80008.0
tt0019254,movie,The Passion of Joan of Arc,La passion de Jeanne d'Arc,0,1928,\N,110,"Biography,Drama,History",8.2,53431.0
tt0848228,movie,The Avengers,The Avengers,0,2012,\N,143,"Action,Adventure,Sci-Fi",8.0,1351269.0
tt1037705,movie,The Book of Eli,The Book of Eli,0,2010,\N,118,"Action,Adventure,Drama",6.8,312406.0
tt0427309,movie,The Great Debaters,The Great Debaters,0,2007,\N,126,"Biography,Drama,Romance",7.5,58454.0
tt7798634,movie,Ready or Not,Ready or Not,0,2019,\N,95,"Action,Comedy,Horror",6.8,140251.0
tt2932536,movie,47 Meters Down,47 Meters Down,0,2017,\N,89,"Adventure,Drama,Horror",5.6,53936.0
tt2231461,movie,Rampage,Rampage,0,2018,\N,107,"Action,Adventure,Sci-Fi",6.1,162177.0
tt4136084,movie,Florence Foster Jenkins,Florence Foster Jenkins,0,2016,\N,111,"Biography,Comedy,Drama",6.8,55391.0
tt1656190,movie,Safe,Safe,0,2012,\N,94,"Action,Crime,Thriller",6.5,109623.0
tt0240772,movie,Ocean's Eleven,Ocean's Eleven,0,2001,\N,116,"Crime,Thriller",7.7,557217.0
tt5462602,movie,The Big Sick,The Big Sick,0,2017,\N,120,"Comedy,Drama,Romance",7.5,132628.0
tt2802154,movie,Leviathan,Leviafan,0,2014,\N,140,"Crime,Drama",7.6,52921.0
tt4572514,movie,Patriots Day,Patriots Day,0,2016,\N,133,"Action,Crime,Drama",7.3,100758.0
tt1433811,movie,Disconnect,Disconnect,0,2012,\N,115,"Drama,Thriller",7.5,75256.0
tt1186367,movie,Ninja Assassin,Ninja Assassin,0,2009,\N,99,"Action,Thriller",6.3,71625.0
tt0409847,movie,Cowboys & Aliens,Cowboys & Aliens,0,2011,\N,119,"Action,Sci-Fi,Thriller",6.0,218557.0
tt0104431,movie,Home Alone 2: Lost in New York,Home Alone 2: Lost in New York,0,1992,\N,120,"Adventure,Comedy,Crime",6.8,344459.0
tt1549572,movie,Another Earth,Another Earth,0,2011,\N,92,"Drama,Romance,Sci-Fi",6.9,94985.0
tt0117802,movie,Swingers,Swingers,0,1996,\N,96,"Comedy,Drama",7.2,81791.0
tt1666801,movie,The DUFF,The Duff,0,2015,\N,101,"Comedy,Romance",6.4,92635.0
tt0102510,movie,The Naked Gun 2½: The Smell of Fear,The Naked Gun 2½: The Smell of Fear,0,1991,\N,85,"Comedy,Crime",6.9,111972.0
tt0080455,movie,The Blues Brothers,The Blues Brothers,0,1980,\N,133,"Action,Adventure,Comedy",7.9,195441.0
tt0462322,movie,Grindhouse,Grindhouse,0,2007,\N,191,"Action,Horror,Thriller",7.5,183483.0
tt0057413,movie,The Pink Panther,The Pink Panther,0,1963,\N,115,"Comedy,Crime,Romance",7.1,51822.0
tt1020558,movie,Centurion,Centurion,0,2010,\N,97,"Action,Drama,History",6.3,82195.0
tt1800246,movie,That Awkward Moment,That Awkward Moment,0,2014,\N,94,"Comedy,Romance",6.1,102234.0
tt8526872,movie,Dolemite Is My Name,Dolemite Is My Name,0,2019,\N,118,"Biography,Comedy,Drama",7.2,59833.0
tt0206634,movie,Children of Men,Children of Men,0,2006,\N,109,"Action,Drama,Sci-Fi",7.9,491429.0
tt2039393,movie,The Gambler,The Gambler,0,2014,\N,111,"Crime,Drama,Thriller",6.0,69891.0
tt3390572,movie,Haider,Haider,0,2014,\N,160,"Action,Crime,Drama",8.1,54379.0
tt0211933,movie,Awake,Awake,0,2007,\N,84,"Crime,Drama,Mystery",6.5,75400.0
tt0367594,movie,Charlie and the Chocolate Factory,Charlie and the Chocolate Factory,0,2005,\N,115,"Adventure,Comedy,Family",6.6,464864.0
tt0031679,movie,Mr. Smith Goes to Washington,Mr. Smith Goes to Washington,0,1939,\N,129,"Comedy,Drama",8.1,114168.0
tt8228288,movie,The Platform,El hoyo,0,2019,\N,94,"Horror,Sci-Fi,Thriller",7.0,207069.0
tt6499752,movie,Upgrade,Upgrade,0,2018,\N,100,"Action,Sci-Fi,Thriller",7.5,180086.0
tt1142988,movie,The Ugly Truth,The Ugly Truth,0,2009,\N,96,"Comedy,Romance",6.4,216058.0
tt0131325,movie,Bowfinger,Bowfinger,0,1999,\N,97,Comedy,6.5,70293.0
tt2709768,movie,The Secret Life of Pets,The Secret Life of Pets,0,2016,\N,87,"Adventure,Animation,Comedy",6.5,197813.0
tt0470752,movie,Ex Machina,Ex Machina,0,2014,\N,108,"Drama,Sci-Fi,Thriller",7.7,525094.0
tt7653254,movie,Marriage Story,Marriage Story,0,2019,\N,137,"Drama,Romance",7.9,293407.0
tt0289879,movie,The Butterfly Effect,The Butterfly Effect,0,2004,\N,113,"Drama,Sci-Fi,Thriller",7.6,479763.0
tt0443649,movie,"10,000 BC","10,000 BC",0,2008,\N,109,"Action,Adventure,Drama",5.1,130112.0
tt0083791,movie,The Dark Crystal,The Dark Crystal,0,1982,\N,93,"Adventure,Family,Fantasy",7.1,65893.0
tt4975722,movie,Moonlight,Moonlight,0,2016,\N,111,Drama,7.4,299941.0
tt1438254,movie,Charlie St. Cloud,Charlie St. Cloud,0,2010,\N,100,"Drama,Fantasy,Romance",6.4,61739.0
tt10618286,movie,Mank,Mank,0,2020,\N,131,"Biography,Comedy,Drama",6.8,71331.0
tt0379725,movie,Capote,Capote,0,2005,\N,114,"Biography,Crime,Drama",7.3,131807.0
tt0368909,movie,Ong-Bak: The Thai Warrior,Ong-bak,0,2003,\N,108,"Action,Crime,Thriller",7.1,74123.0
tt0117381,movie,Primal Fear,Primal Fear,0,1996,\N,129,"Crime,Drama,Mystery",7.7,207976.0
tt0116695,movie,Jerry Maguire,Jerry Maguire,0,1996,\N,139,"Comedy,Drama,Romance",7.3,259474.0
tt0137363,movie,Arlington Road,Arlington Road,0,1999,\N,117,"Action,Crime,Drama",7.2,85950.0
tt0264464,movie,Catch Me If You Can,Catch Me If You Can,0,2002,\N,141,"Biography,Crime,Drama",8.1,936221.0
tt0092675,movie,Bloodsport,Bloodsport,0,1988,\N,92,"Action,Biography,Drama",6.8,83715.0
tt0948470,movie,The Amazing Spider-Man,The Amazing Spider-Man,0,2012,\N,136,"Action,Adventure,Sci-Fi",6.9,637273.0
tt0172493,movie,"Girl, Interrupted","Girl, Interrupted",0,1999,\N,127,"Biography,Drama",7.3,180396.0
tt0112573,movie,Braveheart,Braveheart,0,1995,\N,178,"Biography,Drama,History",8.4,1015402.0
tt0022100,movie,M,M - Eine Stadt sucht einen Mörder,0,1931,\N,117,"Crime,Mystery,Thriller",8.3,155018.0
tt0110357,movie,The Lion King,The Lion King,0,1994,\N,88,"Adventure,Animation,Drama",8.5,1021664.0
tt0032551,movie,The Grapes of Wrath,The Grapes of Wrath,0,1940,\N,129,Drama,8.1,91460.0
tt0108358,movie,Tombstone,Tombstone,0,1993,\N,130,"Action,Biography,Drama",7.8,143697.0
tt0483607,movie,Doomsday,Doomsday,0,2008,\N,113,"Action,Sci-Fi,Thriller",5.9,76499.0
tt0144084,movie,American Psycho,American Psycho,0,2000,\N,102,"Crime,Drama,Horror",7.6,564548.0
tt1711525,movie,Office Christmas Party,Office Christmas Party,0,2016,\N,105,Comedy,5.8,79223.0
tt1095217,movie,Bad Lieutenant: Port of Call New Orleans,The Bad Lieutenant: Port of Call - New Orleans,0,2009,\N,122,"Crime,Drama",6.6,76836.0
tt0338466,movie,Stuck on You,Stuck on You,0,2003,\N,118,Comedy,5.8,53002.0
tt9866072,movie,Holidate,Holidate,0,2020,\N,104,"Comedy,Romance",6.1,62472.0
tt1748179,movie,Red Lights,Red Lights,0,2012,\N,114,"Drama,Fantasy,Mystery",6.2,61161.0
tt2094766,movie,Assassin's Creed,Assassin's Creed,0,2016,\N,115,"Action,Adventure,Sci-Fi",5.6,196723.0
tt0303816,movie,Cabin Fever,Cabin Fever,0,2002,\N,93,Horror,5.6,77376.0
tt0151804,movie,Office Space,Office Space,0,1999,\N,89,Comedy,7.7,260280.0
tt0081573,movie,Superman II,Superman II,0,1980,\N,127,"Action,Adventure,Sci-Fi",6.8,106001.0
tt0093822,movie,Raising Arizona,Raising Arizona,0,1987,\N,94,"Comedy,Crime",7.3,136730.0
tt6850820,movie,Peppermint,Peppermint,0,2018,\N,101,"Action,Thriller",6.4,64029.0
tt0115964,movie,Crash,Crash,0,1996,\N,100,Drama,6.4,58436.0
tt0475394,movie,Smokin' Aces,Smokin' Aces,0,2006,\N,109,"Action,Comedy,Crime",6.6,144147.0
tt0983193,movie,The Adventures of Tintin,The Adventures of Tintin,0,2011,\N,107,"Action,Adventure,Animation",7.3,228220.0
tt2582496,movie,Me and Earl and the Dying Girl,Me and Earl and the Dying Girl,0,2015,\N,105,"Comedy,Drama",7.7,129967.0
tt1075747,movie,Jonah Hex,Jonah Hex,0,2010,\N,81,"Action,Drama,Fantasy",4.7,58642.0
tt0355295,movie,The Brothers Grimm,The Brothers Grimm,0,2005,\N,118,"Action,Adventure,Comedy",5.9,120332.0
tt1117385,movie,Felon,Felon,0,2008,\N,104,"Crime,Thriller",7.4,78062.0
tt0405159,movie,Million Dollar Baby,Million Dollar Baby,0,2004,\N,132,"Drama,Sport",8.1,674434.0
tt6977338,movie,Good Boys,Good Boys,0,2019,\N,90,"Adventure,Comedy",6.7,72411.0
tt6644200,movie,A Quiet Place,A Quiet Place,0,2018,\N,90,"Drama,Horror,Sci-Fi",7.5,505262.0
tt0373051,movie,Journey to the Center of the Earth,Journey to the Center of the Earth,0,2008,\N,93,"Action,Adventure,Family",5.8,121155.0
tt0154420,movie,The Celebration,Festen,0,1998,\N,105,Drama,8.1,85824.0
tt0120324,movie,A Simple Plan,A Simple Plan,0,1998,\N,121,"Crime,Drama,Thriller",7.5,68905.0
tt0089218,movie,The Goonies,The Goonies,0,1985,\N,114,"Adventure,Comedy,Family",7.7,264601.0
tt6663582,movie,The Spy Who Dumped Me,The Spy Who Dumped Me,0,2018,\N,117,"Action,Adventure,Comedy",6.0,76349.0
tt1754656,movie,The Little Prince,Le Petit Prince,0,2015,\N,108,"Adventure,Animation,Drama",7.7,61183.0
tt3488710,movie,The Walk,The Walk,0,2015,\N,123,"Adventure,Biography,Drama",7.3,127208.0
tt1233227,movie,Saw VI,Saw VI,0,2009,\N,90,"Horror,Mystery,Thriller",6.0,110153.0
tt8580274,movie,Eurovision Song Contest: The Story of Fire Saga,Eurovision Song Contest: The Story of Fire Saga,0,2020,\N,123,"Comedy,Musical",6.5,91041.0
tt0117060,movie,Mission: Impossible,Mission: Impossible,0,1996,\N,110,"Action,Adventure,Thriller",7.1,413618.0
tt1939659,movie,Carrie,Carrie,0,2013,\N,100,"Drama,Horror",5.8,139007.0
tt1243974,movie,Aloha,Aloha,0,2015,\N,105,"Comedy,Drama,Romance",5.4,66217.0
tt0091251,movie,Come and See,Idi i smotri,0,1985,\N,142,"Drama,Thriller,War",8.4,74516.0
tt0103939,movie,Chaplin,Chaplin,0,1992,\N,143,"Biography,Comedy,Drama",7.5,57215.0
tt0339291,movie,A Series of Unfortunate Events,A Series of Unfortunate Events,0,2004,\N,108,"Adventure,Comedy,Family",6.8,206307.0
tt1815862,movie,After Earth,After Earth,0,2013,\N,100,"Action,Adventure,Sci-Fi",4.8,199616.0
tt0363589,movie,Elephant,Elephant,0,2003,\N,81,"Crime,Drama,Thriller",7.1,90473.0
tt2226417,movie,Insidious: Chapter 2,Insidious: Chapter 2,0,2013,\N,106,"Horror,Mystery,Thriller",6.5,167329.0
tt1322312,movie,Going the Distance,Going the Distance,0,2010,\N,103,"Comedy,Romance",6.3,58258.0
tt0095497,movie,The Last Temptation of Christ,The Last Temptation of Christ,0,1988,\N,164,Drama,7.5,56739.0
tt0881320,movie,Sanctum,Sanctum,0,2011,\N,108,"Action,Adventure,Drama",5.9,55380.0
tt1210819,movie,The Lone Ranger,The Lone Ranger,0,2013,\N,150,"Action,Adventure,Western",6.4,231327.0
tt0107798,movie,The Pelican Brief,The Pelican Brief,0,1993,\N,141,"Crime,Drama,Mystery",6.6,85629.0
tt6214928,movie,1922,1922,0,2017,\N,102,"Crime,Drama,Horror",6.2,61542.0
tt0787475,movie,Hot Rod,Hot Rod,0,2007,\N,88,"Comedy,Sport",6.7,84765.0
tt1846589,movie,Hunter Killer,Hunter Killer,0,2018,\N,121,"Action,Thriller",6.6,61788.0
tt6292852,movie,I Am Mother,I Am Mother,0,2019,\N,113,"Drama,Mystery,Sci-Fi",6.7,88611.0
tt0017136,movie,Metropolis,Metropolis,0,1927,\N,153,"Drama,Sci-Fi",8.3,171294.0
tt0985694,movie,Machete,Machete,0,2010,\N,105,"Action,Crime,Thriller",6.6,196358.0
tt2397535,movie,Predestination,Predestination,0,2014,\N,97,"Action,Drama,Sci-Fi",7.4,276086.0
tt2387499,movie,Keeping Up with the Joneses,Keeping Up with the Joneses,0,2016,\N,105,"Action,Comedy",5.9,62416.0
tt0119190,movie,George of the Jungle,George of the Jungle,0,1997,\N,92,"Action,Adventure,Comedy",5.5,76666.0
tt0267626,movie,K-19: The Widowmaker,K-19: The Widowmaker,0,2002,\N,138,"Drama,History,Thriller",6.7,62803.0
tt1980209,movie,Pain & Gain,Pain & Gain,0,2013,\N,129,"Action,Comedy,Crime",6.4,214020.0
tt0091474,movie,Manhunter,Manhunter,0,1986,\N,120,"Crime,Mystery,Thriller",7.2,72355.0
tt10366460,movie,CODA,CODA,0,2021,\N,111,"Comedy,Drama,Music",8.0,103205.0
tt4686844,movie,The Death of Stalin,The Death of Stalin,0,2017,\N,107,"Comedy,Drama,History",7.2,100300.0
tt0098724,movie,"Sex, Lies, and Videotape","Sex, Lies, and Videotape",0,1989,\N,100,Drama,7.2,54450.0
tt0070379,movie,Mean Streets,Mean Streets,0,1973,\N,112,"Crime,Drama,Thriller",7.2,107637.0
tt0100814,movie,Tremors,Tremors,0,1990,\N,96,"Comedy,Horror",7.1,134589.0
tt0072271,movie,The Texas Chain Saw Massacre,The Texas Chain Saw Massacre,0,1974,\N,83,Horror,7.4,156369.0
tt1430132,movie,The Wolverine,The Wolverine,0,2013,\N,126,"Action,Sci-Fi",6.7,456304.0
tt5433138,movie,F9: The Fast Saga,F9,0,2021,\N,143,"Action,Crime,Thriller",5.2,121827.0
tt0134273,movie,8MM,8MM,0,1999,\N,123,"Crime,Drama,Mystery",6.5,131899.0
tt0097815,movie,Major League,Major League,0,1989,\N,107,"Comedy,Sport",7.2,68045.0
tt1176740,movie,Away We Go,Away We Go,0,2009,\N,98,"Adventure,Comedy,Drama",7.0,53377.0
tt0113198,movie,A Goofy Movie,A Goofy Movie,0,1995,\N,78,"Adventure,Animation,Comedy",6.9,52671.0
tt0385002,movie,Green Street Hooligans,Hooligans,0,2005,\N,109,"Crime,Drama,Sport",7.4,149418.0
tt0266543,movie,Finding Nemo,Finding Nemo,0,2003,\N,100,"Adventure,Animation,Comedy",8.2,1015218.0
tt0313542,movie,Runaway Jury,Runaway Jury,0,2003,\N,127,"Crime,Drama,Thriller",7.1,96570.0
tt1220634,movie,Resident Evil: Afterlife,Resident Evil: Afterlife,0,2010,\N,96,"Action,Adventure,Horror",5.8,169820.0
tt0091203,movie,Highlander,Highlander,0,1986,\N,116,"Action,Adventure,Fantasy",7.1,133093.0
tt0099674,movie,The Godfather: Part III,The Godfather: Part III,0,1990,\N,162,"Crime,Drama",7.6,386647.0
tt0342258,movie,Unleashed,Unleashed,0,2005,\N,103,"Action,Crime,Drama",7.0,102300.0
tt1453405,movie,Monsters University,Monsters University,0,2013,\N,104,"Adventure,Animation,Comedy",7.3,349701.0
tt0824747,movie,Changeling,Changeling,0,2008,\N,141,"Biography,Crime,Drama",7.8,252287.0
tt3063516,movie,Jackass Presents: Bad Grandpa,Bad Grandpa,0,2013,\N,92,Comedy,6.5,94213.0
tt2870756,movie,Magic in the Moonlight,Magic in the Moonlight,0,2014,\N,97,"Comedy,Drama,Romance",6.5,67433.0
tt0091129,movie,The Golden Child,The Golden Child,0,1986,\N,94,"Action,Adventure,Comedy",5.9,55773.0
tt0082010,movie,An American Werewolf in London,An American Werewolf in London,0,1981,\N,97,"Comedy,Horror",7.5,103756.0
tt0186151,movie,Frequency,Frequency,0,2000,\N,118,"Crime,Drama,Mystery",7.4,107062.0
tt0104036,movie,The Crying Game,The Crying Game,0,1992,\N,112,"Crime,Drama,Romance",7.2,54951.0
tt0370032,movie,Ultraviolet,Ultraviolet,0,2006,\N,88,"Action,Sci-Fi",4.3,81611.0
tt2404311,movie,The Family,The Family,0,2013,\N,111,"Comedy,Crime,Thriller",6.3,115799.0
tt6053438,movie,First Reformed,First Reformed,0,2017,\N,113,"Drama,Mystery,Thriller",7.1,55061.0
tt0338564,movie,Infernal Affairs,Mou gaan dou,0,2002,\N,101,"Action,Crime,Drama",8.0,123383.0
tt0088247,movie,The Terminator,The Terminator,0,1984,\N,107,"Action,Sci-Fi",8.1,840298.0
tt1855199,movie,End of Watch,End of Watch,0,2012,\N,109,"Action,Adventure,Crime",7.6,243504.0
tt0100935,movie,Wild at Heart,Wild at Heart,0,1990,\N,125,"Comedy,Crime,Drama",7.2,91703.0
tt1625346,movie,Young Adult,Young Adult,0,2011,\N,94,"Comedy,Drama",6.3,83721.0
tt0346491,movie,Alexander,Alexander,0,2004,\N,175,"Action,Biography,Drama",5.6,168601.0
tt1231587,movie,Hot Tub Time Machine,Hot Tub Time Machine,0,2010,\N,101,"Comedy,Sci-Fi",6.4,172257.0
tt0120844,movie,Star Trek: Insurrection,Star Trek: Insurrection,0,1998,\N,103,"Action,Adventure,Sci-Fi",6.4,74461.0
tt1517260,movie,The Host,The Host,0,2013,\N,125,"Action,Adventure,Drama",5.8,114286.0
tt0090859,movie,Cobra,Cobra,0,1986,\N,87,"Action,Crime,Thriller",5.8,72154.0
tt0399201,movie,The Island,The Island,0,2005,\N,136,"Action,Sci-Fi,Thriller",6.8,313282.0
tt6266538,movie,Vice,Vice,0,2018,\N,132,"Biography,Comedy,Drama",7.2,141536.0
tt0078788,movie,Apocalypse Now,Apocalypse Now,0,1979,\N,147,"Drama,Mystery,War",8.5,649802.0
tt1259571,movie,The Twilight Saga: New Moon,The Twilight Saga: New Moon,0,2009,\N,130,"Adventure,Drama,Fantasy",4.7,280370.0
tt1446192,movie,Rise of the Guardians,Rise of the Guardians,0,2012,\N,97,"Action,Adventure,Animation",7.2,171085.0
tt0416449,movie,300,300,0,2006,\N,117,"Action,Drama",7.6,801651.0
tt0101761,movie,The Doors,The Doors,0,1991,\N,140,"Biography,Drama,Music",7.2,91117.0
tt0870154,movie,Jungle Cruise,Jungle Cruise,0,2021,\N,127,"Action,Adventure,Comedy",6.6,175869.0
tt0815245,movie,The Uninvited,The Uninvited,0,2009,\N,87,"Drama,Fantasy,Horror",6.3,79813.0
tt1032755,movie,RocknRolla,RocknRolla,0,2008,\N,114,"Action,Crime,Thriller",7.3,248597.0
tt0257360,movie,About Schmidt,About Schmidt,0,2002,\N,125,"Comedy,Drama",7.2,127972.0
tt3312830,movie,Youth,Youth,0,2015,\N,124,"Comedy,Drama,Music",7.3,77502.0
tt3272066,movie,Reminiscence,Reminiscence,0,2021,\N,116,"Mystery,Romance,Sci-Fi",5.8,50861.0
tt0426931,movie,August Rush,August Rush,0,2007,\N,114,"Drama,Music",7.4,106898.0
tt0043014,movie,Sunset Blvd.,Sunset Blvd.,0,1950,\N,110,"Drama,Film-Noir",8.4,217257.0
tt1226229,movie,Get Him to the Greek,Get Him to the Greek,0,2010,\N,109,"Comedy,Music",6.3,177041.0
